run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
294,86000,0.145121416717,0.0,0.0303997321002,0.802950837433,0.0126883054846,1.96985142396e-05,0.00882000975076,0.0,0.0,0.0,228946
294,87000,0.145763248217,0.0,0.0305323628928,0.802251649181,0.012565419537,1.94737226455e-05,0.0088678464497,0.0,0.0,0.0,230728
294,88000,0.146553487667,0.0,0.0306878103137,0.801372780723,0.0124498504237,1.92535865822e-05,0.00891681728587,0.0,0.0,0.0,233038
294,89000,0.146864529394,0.0,0.0307431274749,0.800996611331,0.012438604173,1.90374657326e-05,0.00893809016144,0.0,0.0,0.0,234726
294,90000,0.147322815374,0.0,0.0308266890079,0.800524329056,0.0123480904821,1.88268961038e-05,0.00895924918338,0.0,0.0,0.0,236693
294,91000,0.147906338012,0.0,0.0309405767754,0.799874310453,0.0122524032307,2.09482578032e-05,0.00900542327119,0.0,0.0,0.0,238574
294,92000,0.148464246328,0.0,0.0310512102075,0.799252671251,0.012156179276,2.07207601296e-05,0.00905497217662,0.0,0.0,0.0,240951
294,93000,0.149033238202,0.0,0.0311746229868,0.798598314971,0.0120762658783,2.04991310646e-05,0.00909705883023,0.0,0.0,0.0,242539
294,94000,0.148489908311,0.0,0.031094165816,0.799166706101,0.0121636572994,2.02802733781e-05,0.0090652822,0.0,0.0,0.0,243741
294,95000,0.148859029874,0.0,0.0311765571555,0.798730372504,0.0121165363741,2.00678740094e-05,0.00909743621761,0.0,0.0,0.0,241037
294,96000,0.14942549027,0.0,0.0312797212519,0.798126085412,0.0120131783065,1.98601404774e-05,0.0091356646196,0.0,0.0,0.0,243068
294,97000,0.149972044589,0.0,0.0313777649649,0.797559143167,0.0119007058741,1.96561484432e-05,0.00917068525702,0.0,0.0,0.0,244981
294,98000,0.150540237886,0.0,0.0314890158115,0.796951406694,0.0118035168427,2.16181627156e-05,0.00919420460294,0.0,0.0,0.0,246448
294,99000,0.150544514516,0.0,0.0314682097253,0.79696210333,0.0118211758261,2.13996665932e-05,0.00918259693514,0.0,0.0,0.0,247744
294,100000,0.150985169492,0.0,0.0315741525424,0.79648940678,0.0117245762712,2.1186440678e-05,0.00920550847458,0.0,0.0,0.0,249611
294,101000,0.151552656918,0.0,0.0316992483727,0.795858602598,0.0116257848244,2.09775980231e-05,0.00924272968897,0.0,0.0,0.0,251383
294,102000,0.152047876926,0.0,0.0318030083028,0.795316170926,0.0115330047092,2.07727030064e-05,0.00927916643297,0.0,0.0,0.0,253702
294,103000,0.152575601728,0.0,0.0319399300555,0.794706850442,0.011440032915,2.05718987863e-05,0.0093170129603,0.0,0.0,0.0,253407
294,104000,0.152956756481,0.0,0.0320052972037,0.794244384455,0.0114317730352,2.03738603372e-05,0.0093414149646,0.0,0.0,0.0,255053
294,105000,0.153435565861,0.0,0.0321045653503,0.793738913542,0.0113311417715,2.01801278209e-05,0.00936963334726,0.0,0.0,0.0,256907
294,106000,0.153889055472,0.0,0.032203898051,0.793231384308,0.0112643678161,1.99900049975e-05,0.00939130434783,0.0,0.0,0.0,259171
